Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume XMR,Volume USD
1575072000,11/30/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1574985600,11/29/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1574899200,11/28/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1574812800,11/27/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1574726400,11/26/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1574640000,11/25/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1574553600,11/24/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1574467200,11/23/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1574380800,11/22/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1574294400,11/21/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1574208000,11/20/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1574121600,11/19/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1574035200,11/18/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1573948800,11/17/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1573862400,11/16/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1573776000,11/15/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1573689600,11/14/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1573603200,11/13/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1573516800,11/12/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1573430400,11/11/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1573344000,11/10/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1573257600,11/9/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1573171200,11/8/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1573084800,11/7/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1572998400,11/6/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1572912000,11/5/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1572825600,11/4/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1572739200,11/3/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1572652800,11/2/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1572566400,11/1/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1572480000,10/31/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1572393600,10/30/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1572307200,10/29/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1572220800,10/28/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1572134400,10/27/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1572048000,10/26/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1571961600,10/25/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1571875200,10/24/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1571788800,10/23/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1571702400,10/22/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1571616000,10/21/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1571529600,10/20/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1571443200,10/19/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1571356800,10/18/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1571270400,10/17/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1571184000,10/16/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1571097600,10/15/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1571011200,10/14/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1570924800,10/13/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1570838400,10/12/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1570752000,10/11/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1570665600,10/10/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1570579200,10/9/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1570492800,10/8/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1570406400,10/7/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1570320000,10/6/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1570233600,10/5/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1570147200,10/4/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1570060800,10/3/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1569974400,10/2/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1569888000,10/1/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1569801600,9/30/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1569715200,9/29/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1569628800,9/28/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1569542400,9/27/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1569456000,9/26/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1569369600,9/25/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1569283200,9/24/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1569196800,9/23/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1569110400,9/22/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1569024000,9/21/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1568937600,9/20/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1568851200,9/19/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1568764800,9/18/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1568678400,9/17/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1568592000,9/16/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1568505600,9/15/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1568419200,9/14/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1568332800,9/13/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1568246400,9/12/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1568160000,9/11/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1568073600,9/10/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1567987200,9/9/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1567900800,9/8/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1567814400,9/7/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1567728000,9/6/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1567641600,9/5/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1567555200,9/4/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1567468800,9/3/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1567382400,9/2/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1567296000,9/1/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1567209600,8/31/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1567123200,8/30/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1567036800,8/29/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1566950400,8/28/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1566864000,8/27/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1566777600,8/26/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1566691200,8/25/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1566604800,8/24/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1566518400,8/23/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1566432000,8/22/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1566345600,8/21/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1566259200,8/20/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1566172800,8/19/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1566086400,8/18/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1566000000,8/17/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1565913600,8/16/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1565827200,8/15/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1565740800,8/14/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1565654400,8/13/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1565568000,8/12/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1565481600,8/11/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1565395200,8/10/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1565308800,8/9/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1565222400,8/8/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1565136000,8/7/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1565049600,8/6/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1564963200,8/5/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1564876800,8/4/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1564790400,8/3/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1564704000,8/2/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1564617600,8/1/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1564531200,7/31/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1564444800,7/30/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1564358400,7/29/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1564272000,7/28/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1564185600,7/27/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1564099200,7/26/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1564012800,7/25/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1563926400,7/24/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1563840000,7/23/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1563753600,7/22/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1563667200,7/21/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1563580800,7/20/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1563494400,7/19/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1563408000,7/18/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1563321600,7/17/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1563235200,7/16/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1563148800,7/15/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1563062400,7/14/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1562976000,7/13/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1562889600,7/12/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1562803200,7/11/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1562716800,7/10/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1562630400,7/9/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1562544000,7/8/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1562457600,7/7/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1562371200,7/6/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1562284800,7/5/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1562198400,7/4/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1562112000,7/3/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1562025600,7/2/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1561939200,7/1/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1561852800,6/30/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1561766400,6/29/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1561680000,6/28/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1561593600,6/27/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1561507200,6/26/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1561420800,6/25/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1561334400,6/24/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1561248000,6/23/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1561161600,6/22/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1561075200,6/21/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1560988800,6/20/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1560902400,6/19/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1560816000,6/18/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1560729600,6/17/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1560643200,6/16/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1560556800,6/15/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1560470400,6/14/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1560384000,6/13/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1560297600,6/12/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1560211200,6/11/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1560124800,6/10/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1560038400,6/9/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1559952000,6/8/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1559865600,6/7/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1559779200,6/6/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1559692800,6/5/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1559606400,6/4/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1559520000,6/3/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1559433600,6/2/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1559347200,6/1/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1559260800,5/31/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1559174400,5/30/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1559088000,5/29/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1559001600,5/28/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1558915200,5/27/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1558828800,5/26/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1558742400,5/25/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1558656000,5/24/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1558569600,5/23/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1558483200,5/22/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1558396800,5/21/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1558310400,5/20/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1558224000,5/19/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1558137600,5/18/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1558051200,5/17/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1557964800,5/16/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1557878400,5/15/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1557792000,5/14/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1557705600,5/13/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1557619200,5/12/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1557532800,5/11/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1557446400,5/10/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1557360000,5/9/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1557273600,5/8/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1557187200,5/7/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1557100800,5/6/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1557014400,5/5/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1556928000,5/4/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1556841600,5/3/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1556755200,5/2/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1556668800,5/1/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1556582400,4/30/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1556496000,4/29/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1556409600,4/28/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1556323200,4/27/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1556236800,4/26/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1556150400,4/25/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1556064000,4/24/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1555977600,4/23/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1555891200,4/22/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1555804800,4/21/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1555718400,4/20/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1555632000,4/19/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1555545600,4/18/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1555459200,4/17/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1555372800,4/16/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1555286400,4/15/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1555200000,4/14/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1555113600,4/13/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1555027200,4/12/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1554940800,4/11/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1554854400,4/10/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1554768000,4/9/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1554681600,4/8/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1554595200,4/7/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1554508800,4/6/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1554422400,4/5/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1554336000,4/4/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1554249600,4/3/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1554163200,4/2/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1554076800,4/1/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1552953600,3/19/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1552867200,3/18/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1552780800,3/17/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1552694400,3/16/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1552608000,3/15/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1552521600,3/14/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1552435200,3/13/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1552348800,3/12/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1552262400,3/11/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1552176000,3/10/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1552089600,3/9/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1552003200,3/8/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1551916800,3/7/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1551830400,3/6/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1551744000,3/5/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1551657600,3/4/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1551571200,3/3/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1551484800,3/2/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1551398400,3/1/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1551312000,2/28/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1551225600,2/27/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1551139200,2/26/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1551052800,2/25/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1550966400,2/24/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1550880000,2/23/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1550793600,2/22/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1550707200,2/21/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1550620800,2/20/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1550534400,2/19/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1550448000,2/18/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1550361600,2/17/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1550275200,2/16/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1550188800,2/15/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1550102400,2/14/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1550016000,2/13/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1549929600,2/12/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1549843200,2/11/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1549756800,2/10/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1549670400,2/9/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1549584000,2/8/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1549497600,2/7/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1549411200,2/6/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1549324800,2/5/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1549238400,2/4/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1549152000,2/3/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1549065600,2/2/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1548979200,2/1/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1548892800,1/31/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1548806400,1/30/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1548720000,1/29/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1548633600,1/28/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1548547200,1/27/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1548460800,1/26/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1548374400,1/25/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1548288000,1/24/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1548201600,1/23/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1548115200,1/22/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1548028800,1/21/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1547942400,1/20/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1547856000,1/19/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1547769600,1/18/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1547683200,1/17/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1547596800,1/16/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1547510400,1/15/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1547424000,1/14/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1547337600,1/13/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1547251200,1/12/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1547164800,1/11/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1547078400,1/10/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1546992000,1/9/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1546905600,1/8/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1546819200,1/7/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1546732800,1/6/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1546646400,1/5/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1546560000,1/4/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1546473600,1/3/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1546387200,1/2/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1546300800,1/1/2019,XMRUSD,102.71,102.71,102.71,102.71,0,0
1546214400,12/31/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1546128000,12/30/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1546041600,12/29/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1545955200,12/28/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1545868800,12/27/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1545782400,12/26/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1545696000,12/25/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1545609600,12/24/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1545523200,12/23/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1545436800,12/22/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1545350400,12/21/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1545264000,12/20/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1545177600,12/19/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1545091200,12/18/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1545004800,12/17/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1544918400,12/16/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1544832000,12/15/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1544745600,12/14/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1544659200,12/13/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1544572800,12/12/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1544486400,12/11/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1544400000,12/10/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1544313600,12/9/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1544227200,12/8/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1544140800,12/7/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1544054400,12/6/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1543968000,12/5/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1543881600,12/4/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1543795200,12/3/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1543708800,12/2/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1543622400,12/1/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1543536000,11/30/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1543449600,11/29/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1543363200,11/28/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
1543276800,11/27/2018,XMRUSD,102.71,102.71,102.71,102.71,0,0
