unix,date,symbol,open,high,low,close,Volume XRP,Volume USD
1498003200,6/21/2017 0:00,XRP/USD,0.308,0.3126,0.2543,0.2725,5934637.51,21405249.76
1497916800,6/20/2017 0:00,XRP/USD,0.281,0.325,0.2742,0.308,11508003.48,37740466.83
1497830400,6/19/2017 0:00,XRP/USD,0.2651,0.282,0.2588,0.281,2251216.08,8425431.96
1497744000,6/18/2017 0:00,XRP/USD,0.2597,0.278,0.247,0.2651,2633544.45,10031806.79
1497657600,6/17/2017 0:00,XRP/USD,0.2506,0.265,0.2357,0.2597,3354640.63,13417445.94
1497571200,6/16/2017 0:00,XRP/USD,0.245,0.257,0.2325,0.2506,1771645.2,7151089.94
1497484800,6/15/2017 0:00,XRP/USD,0.2623,0.2642,0.214,0.245,4603536.5,19230118.73
1497398400,6/14/2017 0:00,XRP/USD,0.2626,0.3,0.245,0.2623,7081104.12,25885326.4
1497312000,6/13/2017 0:00,XRP/USD,0.2467,0.275,0.2454,0.2626,2025516.69,7848698.84
1497225600,6/12/2017 0:00,XRP/USD,0.2701,0.282,0.2325,0.2467,4574031.37,17960467.27
1497139200,6/11/2017 0:00,XRP/USD,0.2598,0.28,0.2543,0.2701,1925862.99,7172436.64
1497052800,6/10/2017 0:00,XRP/USD,0.2814,0.2848,0.2555,0.2598,3540210.86,13177356.36
1496966400,6/9/2017 0:00,XRP/USD,0.2869,0.296,0.28,0.2814,2620691.06,9076353.15
1496880000,6/8/2017 0:00,XRP/USD,0.2762,0.2973,0.27,0.2869,2500645.1,8708219.09
1496793600,6/7/2017 0:00,XRP/USD,0.284,0.3,0.2717,0.2762,4851545.1,16955086.96
1496707200,6/6/2017 0:00,XRP/USD,0.2888,0.295,0.274,0.284,3575294.63,12573277.09
1496620800,6/5/2017 0:00,XRP/USD,0.2941,0.2979,0.2869,0.2888,1440651.37,4946457.06
1496534400,6/4/2017 0:00,XRP/USD,0.2921,0.31,0.271,0.2941,3030691.09,10444366.88
1496448000,6/3/2017 0:00,XRP/USD,0.2905,0.307,0.2711,0.2921,2929373.64,10206240.79
1496361600,6/2/2017 0:00,XRP/USD,0.3364,0.3372,0.2759,0.2905,6242050.12,20664290.75
1496275200,6/1/2017 0:00,XRP/USD,0.2475,0.3401,0.2456,0.3364,15366610.6,51254519.27
1496188800,5/31/2017 0:00,XRP/USD,0.2042,0.251,0.1931,0.2475,4382050.4,19271215.18
1496102400,5/30/2017 0:00,XRP/USD,0.2324,0.2388,0.1868,0.2042,3375009.03,15487464.82
1496016000,5/29/2017 0:00,XRP/USD,0.2281,0.2462,0.2102,0.2324,3798709.63,16397914.48
1495929600,5/28/2017 0:00,XRP/USD,0.21,0.2489,0.2033,0.2281,4259946.73,18835818.03
1495843200,5/27/2017 0:00,XRP/USD,0.276,0.287,0.135,0.21,11976899.08,59097610.85
1495756800,5/26/2017 0:00,XRP/USD,0.24,0.3282,0.24,0.276,8838653.17,30329388.99
1495670400,5/25/2017 0:00,XRP/USD,0.29,0.3027,0.231,0.24,9465342.78,35554795.5
1495584000,5/24/2017 0:00,XRP/USD,0.3229,0.34,0.286,0.29,7165556.61,22995070.59
1495497600,5/23/2017 0:00,XRP/USD,0.2988,0.3542,0.2827,0.3229,6583984.53,20395502.16
1495411200,5/22/2017 0:00,XRP/USD,0.324,0.3308,0.2348,0.2988,9671680.13,33061580.4
1495324800,5/21/2017 0:00,XRP/USD,0.3449,0.36,0.319,0.324,4297429.17,12666783.98
1495238400,5/20/2017 0:00,XRP/USD,0.3224,0.359,0.289,0.3449,9331408.68,28223237.38
1495152000,5/19/2017 0:00,XRP/USD,0.3575,0.3594,0.2817,0.3224,8820198.22,27059393.88
1495065600,5/18/2017 0:00,XRP/USD,0.375,0.3925,0.304,0.3575,9634700.72,27894755.01
1494979200,5/17/2017 0:00,XRP/USD,0.325,0.3989,0.285,0.375,22833685.3,63419206.89
1494892800,5/16/2017 0:00,XRP/USD,0.2631,0.3347,0.25,0.325,13304233.18,44231566.9
1494806400,5/15/2017 0:00,XRP/USD,0.2171,0.2631,0.2156,0.2631,6461766.36,26664059.59
1494720000,5/14/2017 0:00,XRP/USD,0.2102,0.22,0.2076,0.2171,1356565.55,6314896.57
1494633600,5/13/2017 0:00,XRP/USD,0.2069,0.222,0.1951,0.2102,3643114.4,17393866.04
1494547200,5/12/2017 0:00,XRP/USD,0.1837,0.21,0.1806,0.2069,4001446.62,20431345.06
1494460800,5/11/2017 0:00,XRP/USD,0.187,0.1973,0.1618,0.1837,4046877.96,22532445.25
1494374400,5/10/2017 0:00,XRP/USD,0.1564,0.1979,0.151,0.187,4625438.16,25775062.21
1494288000,5/9/2017 0:00,XRP/USD,0.1917,0.207,0.112,0.1564,7829081.29,49465587.8
1494201600,5/8/2017 0:00,XRP/USD,0.1391,0.224,0.1121,0.1917,16851533.86,91362974.67
1494115200,5/7/2017 0:00,XRP/USD,0.1001,0.155,0.09725,0.1391,6924109.17,54974770.18
1494028800,5/6/2017 0:00,XRP/USD,0.09139,0.1039,0.09029,0.1001,2306721.07,23425825.58
1493942400,5/5/2017 0:00,XRP/USD,0.08,0.105,0.07776,0.09139,6430842.83,67752651.55
1493856000,5/4/2017 0:00,XRP/USD,0.06108,0.08793,0.06,0.08,5848536.2,80249161.23
1493769600,5/3/2017 0:00,XRP/USD,0.05382,0.06199,0.05245,0.06108,1612382.34,28234094.26
1493683200,5/2/2017 0:00,XRP/USD,0.05383,0.05527,0.0505,0.05382,726485.92,13583156.68
1493596800,5/1/2017 0:00,XRP/USD,0.05218,0.05811,0.04903,0.05383,1544146.97,28911691.05
1493510400,4/30/2017 0:00,XRP/USD,0.05383,0.05499,0.04902,0.05218,604015.27,11574127.24
1493424000,4/29/2017 0:00,XRP/USD,0.045,0.05952,0.04499,0.05383,1953073.91,37098759.46
1493337600,4/28/2017 0:00,XRP/USD,0.03523,0.04612,0.03487,0.045,1876644.47,45342270.83
1493251200,4/27/2017 0:00,XRP/USD,0.03275,0.0368,0.03225,0.03523,467773.17,13627092.82
1493164800,4/26/2017 0:00,XRP/USD,0.03224,0.03392,0.03224,0.03275,308060.2,9292451.35
1493078400,4/25/2017 0:00,XRP/USD,0.03151,0.03421,0.03108,0.03224,338832.13,10300152.41
1492992000,4/24/2017 0:00,XRP/USD,0.03141,0.032,0.0309,0.03151,117511.29,3741502.12
1492905600,4/23/2017 0:00,XRP/USD,0.0316,0.03214,0.03102,0.03141,76628.98,2427946.14
1492819200,4/22/2017 0:00,XRP/USD,0.03355,0.03401,0.03033,0.0316,203404.08,6356628.2
1492732800,4/21/2017 0:00,XRP/USD,0.02999,0.0347,0.02945,0.03355,669329.8,20716205.96
1492646400,4/20/2017 0:00,XRP/USD,0.03035,0.03104,0.02643,0.02999,676124.25,23452859.02
1492560000,4/19/2017 0:00,XRP/USD,0.03281,0.03319,0.02816,0.03035,404654.31,12887583.15
1492473600,4/18/2017 0:00,XRP/USD,0.03333,0.03419,0.0322,0.03281,327136.09,9825879.14
1492387200,4/17/2017 0:00,XRP/USD,0.03306,0.03386,0.03246,0.03333,69423.83,2096295.95
1492300800,4/16/2017 0:00,XRP/USD,0.03381,0.03395,0.03251,0.03306,109368.69,3295953.35
1492214400,4/15/2017 0:00,XRP/USD,0.03348,0.03451,0.03315,0.03381,43096.52,1280469.31
1492128000,4/14/2017 0:00,XRP/USD,0.03422,0.03525,0.033,0.03348,284206.53,8364050.4
1492041600,4/13/2017 0:00,XRP/USD,0.03455,0.03562,0.0337,0.03422,496728.53,14319851.77
1491955200,4/12/2017 0:00,XRP/USD,0.03316,0.0356,0.0322,0.03455,426373.98,12560390.45
1491868800,4/11/2017 0:00,XRP/USD,0.03404,0.03513,0.032,0.03316,422736.34,12537943.3
1491782400,4/10/2017 0:00,XRP/USD,0.03421,0.0359,0.0332,0.03404,359549.76,10376371.67
1491696000,4/9/2017 0:00,XRP/USD,0.03575,0.03578,0.03251,0.03421,298115.86,8747107.56
1491609600,4/8/2017 0:00,XRP/USD,0.03715,0.0378,0.03515,0.03575,529578.97,14594390.61
1491523200,4/7/2017 0:00,XRP/USD,0.0332,0.03873,0.03086,0.03715,1349579.68,38970765.72
1491436800,4/6/2017 0:00,XRP/USD,0.03559,0.03728,0.029,0.0332,1299541.67,39585691.14
1491350400,4/5/2017 0:00,XRP/USD,0.03787,0.04108,0.035,0.03559,1258577.43,33511709.71
1491264000,4/4/2017 0:00,XRP/USD,0.03201,0.0429,0.0269,0.03787,1935837.61,54327931.63
1491177600,4/3/2017 0:00,XRP/USD,0.0615,0.062,0.025,0.03201,3646831.8,91939388.96
1491091200,4/2/2017 0:00,XRP/USD,0.022,0.0695,0.0075,0.0615,6001783.97,148377382.3
1491004800,4/1/2017 0:00,XRP/USD,0.0214,0.02323,0.01968,0.022,622950.16,28914980.92
1490918400,3/31/2017 0:00,XRP/USD,0.01383,0.02254,0.01315,0.0214,2026605.69,107986329.8
1490832000,3/30/2017 0:00,XRP/USD,0.01015,0.0147,0.01015,0.01383,576156.8,47430885.51
1490745600,3/29/2017 0:00,XRP/USD,0.00955,0.01015,0.00946,0.01015,117763.68,12085413.88
1490659200,3/28/2017 0:00,XRP/USD,0.00943,0.00965,0.00906,0.00955,134665.79,14394662.55
1490572800,3/27/2017 0:00,XRP/USD,0.00937,0.01025,0.009,0.00943,192909.41,20308085.43
1490486400,3/26/2017 0:00,XRP/USD,0.00888,0.00982,0.00888,0.00937,52626.02,5677720.02
1490400000,3/25/2017 0:00,XRP/USD,0.01062,0.01084,0.00879,0.00888,215739.36,22048532.3
1490313600,3/24/2017 0:00,XRP/USD,0.011,0.01182,0.00815,0.01062,526945.44,52108099.07
1490227200,3/23/2017 0:00,XRP/USD,0.00719,0.011,0.00719,0.011,327615.37,37256038.61
1490140800,3/22/2017 0:00,XRP/USD,0.00682,0.00758,0.00679,0.00719,91803.02,12802399.24
1490054400,3/21/2017 0:00,XRP/USD,0.0069,0.00705,0.00663,0.00682,68025.66,9980443.73
1489968000,3/20/2017 0:00,XRP/USD,0.00669,0.00705,0.00645,0.0069,120712.15,17755849.24
1489881600,3/19/2017 0:00,XRP/USD,0.00688,0.0072,0.00642,0.00669,58180.54,8591413.45
1489795200,3/18/2017 0:00,XRP/USD,0.00597,0.00731,0.00597,0.00688,262684.08,39856755.07
1489708800,3/17/2017 0:00,XRP/USD,0.0063,0.00634,0.00576,0.00597,136336.75,22458093.96
1489622400,3/16/2017 0:00,XRP/USD,0.00625,0.00636,0.00601,0.0063,110269.26,17774528.1
1489536000,3/15/2017 0:00,XRP/USD,0.00639,0.00642,0.00625,0.00625,30771.36,4875861.38
1489449600,3/14/2017 0:00,XRP/USD,0.00644,0.00644,0.00626,0.00639,33971.29,5368314.65
1489363200,3/13/2017 0:00,XRP/USD,0.00632,0.00648,0.00615,0.00644,57546.93,9046348.28
1489276800,3/12/2017 0:00,XRP/USD,0.00625,0.00634,0.00602,0.00632,14265.42,2287253.25
1489190400,3/11/2017 0:00,XRP/USD,0.00617,0.00642,0.00606,0.00625,38750.45,6265339.02
1489104000,3/10/2017 0:00,XRP/USD,0.00648,0.00669,0.0058,0.00617,91272.11,14807074.77
1489017600,3/9/2017 0:00,XRP/USD,0.0065,0.0066,0.00632,0.00648,75844.28,11739581.37
1488931200,3/8/2017 0:00,XRP/USD,0.00673,0.00692,0.00644,0.0065,60510.89,9100648.31
1488844800,3/7/2017 0:00,XRP/USD,0.00604,0.00687,0.00589,0.00673,103029.64,16052265.65
1488758400,3/6/2017 0:00,XRP/USD,0.00604,0.00618,0.00599,0.00604,9153.84,1500363.45
1488672000,3/5/2017 0:00,XRP/USD,0.0062,0.0063,0.00601,0.00604,17813.41,2896435.73
1488585600,3/4/2017 0:00,XRP/USD,0.00649,0.00668,0.0062,0.0062,29109.62,4581328.21
1488499200,3/3/2017 0:00,XRP/USD,0.00606,0.00651,0.00592,0.00649,73888.78,11877749.38
1488412800,3/2/2017 0:00,XRP/USD,0.00539,0.00635,0.00531,0.00606,144918.49,24452040.24
1488326400,3/1/2017 0:00,XRP/USD,0.00557,0.00558,0.00525,0.00539,31111.59,5703754.55
1488240000,2/28/2017 0:00,XRP/USD,0.00556,0.0057,0.00531,0.00557,35292.98,6349357.05
1488153600,2/27/2017 0:00,XRP/USD,0.0057,0.0057,0.00556,0.00556,6347.43,1131756.02
1488067200,2/26/2017 0:00,XRP/USD,0.00563,0.0057,0.00562,0.0057,628.31,111546.91
1487980800,2/25/2017 0:00,XRP/USD,0.0056,0.00583,0.0056,0.00563,5186.57,904059.33
1487894400,2/24/2017 0:00,XRP/USD,0.00585,0.00595,0.0055,0.0056,18911.52,3320023.57
1487808000,2/23/2017 0:00,XRP/USD,0.00583,0.00594,0.00574,0.00585,27058.3,4599966.77
1487721600,2/22/2017 0:00,XRP/USD,0.00585,0.00595,0.00581,0.00583,12593.04,2142766.67
1487635200,2/21/2017 0:00,XRP/USD,0.00596,0.00596,0.00571,0.00585,9256.09,1594720.01
1487548800,2/20/2017 0:00,XRP/USD,0.00591,0.00597,0.00566,0.00596,16518.54,2806293.25
1487462400,2/19/2017 0:00,XRP/USD,0.00554,0.00591,0.00551,0.00591,7019.6,1199038.42
1487376000,2/18/2017 0:00,XRP/USD,0.00587,0.006,0.005,0.00554,61246.26,11327977.29
1487289600,2/17/2017 0:00,XRP/USD,0.00593,0.00611,0.00546,0.00587,102919.87,17539861.16
1487203200,2/16/2017 0:00,XRP/USD,0.0061,0.00636,0.005,0.00593,167891.45,27742757.8
1487116800,2/15/2017 0:00,XRP/USD,0.0062,0.00627,0.0058,0.0061,75374.04,12413705.23
1487030400,2/14/2017 0:00,XRP/USD,0.00637,0.00638,0.00621,0.00622,17037.93,2724432.21
1486944000,2/13/2017 0:00,XRP/USD,0.00635,0.00635,0.0062,0.00624,24658.45,3963715.58
1486857600,2/12/2017 0:00,XRP/USD,0.00638,0.0064,0.00627,0.00627,1434.86,225146.49
1486771200,2/11/2017 0:00,XRP/USD,0.00631,0.0064,0.00627,0.00638,5452.61,857148.47
1486684800,2/10/2017 0:00,XRP/USD,0.00626,0.00635,0.00595,0.00631,20534.94,3304346.37
1486598400,2/9/2017 0:00,XRP/USD,0.00643,0.00643,0.00609,0.00628,16433.17,2649442.41
1486512000,2/8/2017 0:00,XRP/USD,0.00635,0.00648,0.00608,0.00635,20361.19,3180307.94
1486425600,2/7/2017 0:00,XRP/USD,0.0064,0.00647,0.00626,0.00641,12089.99,1890435.27
1486339200,2/6/2017 0:00,XRP/USD,0.00642,0.00644,0.00627,0.00638,2697.23,423391.36
1486252800,2/5/2017 0:00,XRP/USD,0.00645,0.00648,0.00628,0.00629,4271.62,672251.29
1486166400,2/4/2017 0:00,XRP/USD,0.00637,0.00647,0.00635,0.00644,1976.38,308279.57
1486080000,2/3/2017 0:00,XRP/USD,0.00648,0.00649,0.00624,0.00638,12139.6,1910554.32
1485993600,2/2/2017 0:00,XRP/USD,0.00658,0.00661,0.0064,0.0064,13887.87,2129322.31
1485907200,2/1/2017 0:00,XRP/USD,0.0063,0.0066,0.00623,0.00649,13118.79,2026119.08
1485820800,1/31/2017 0:00,XRP/USD,0.00647,0.0065,0.00618,0.00641,13926.48,2190641.88
1485734400,1/30/2017 0:00,XRP/USD,0.00637,0.0065,0.00635,0.00645,3249.53,502195.87
1485648000,1/29/2017 0:00,XRP/USD,0.00637,0.00637,0.00631,0.00631,380.92,59977.51
1485561600,1/28/2017 0:00,XRP/USD,0.00636,0.0064,0.0063,0.00639,2892.62,454400.29
1485475200,1/27/2017 0:00,XRP/USD,0.00621,0.0065,0.003,0.00636,9173.67,1535240.88
1485388800,1/26/2017 0:00,XRP/USD,0.0065,0.00676,0.00616,0.0063,24232.92,3768541.03
1485302400,1/25/2017 0:00,XRP/USD,0.0065,0.0065,0.00643,0.00649,8907.59,1373671.48
1485216000,1/24/2017 0:00,XRP/USD,0.00664,0.00674,0.0065,0.0065,7950.86,1209591.56
1485129600,1/23/2017 0:00,XRP/USD,0.00674,0.00682,0.00659,0.00669,12113.86,1808874.17
1485043200,1/22/2017 0:00,XRP/USD,0.00683,0.00683,0.00669,0.00678,3878.76,573857.28
1484956800,1/21/2017 0:00,XRP/USD,0.0066,0.00684,0.00652,0.00684,13955.92,2086817.3
1484870400,1/20/2017 0:00,XRP/USD,0.00674,0.00685,0.0064,0.0066,11374.15,1713629.92
1484784000,1/19/2017 0:00,XRP/USD,0.00676,0.00688,0.0065,0.00684,19882.33,2951225.69
1484697600,1/18/2017 0:00,XRP/USD,0.00687,0.00719,0.00664,0.0068,38018.93,5535202.45
1484611200,1/17/2017 0:00,XRP/USD,0.0071,0.0071,0.00668,0.00683,30673.69,4509598.64
1484524800,1/16/2017 0:00,XRP/USD,0,0,0,0,0,0
1484438400,1/15/2017 0:00,XRP/USD,0,0,0,0,0,0
1484352000,1/14/2017 0:00,XRP/USD,0,0,0,0,0,0
1484265600,1/13/2017 0:00,XRP/USD,0,0,0,0,0,0
1484179200,1/12/2017 0:00,XRP/USD,0,0,0,0,0,0
1484092800,1/11/2017 0:00,XRP/USD,0,0,0,0,0,0
1484006400,1/10/2017 0:00,XRP/USD,0,0,0,0,0,0
1483920000,1/9/2017 0:00,XRP/USD,0,0,0,0,0,0
1483833600,1/8/2017 0:00,XRP/USD,0,0,0,0,0,0
1483747200,1/7/2017 0:00,XRP/USD,0,0,0,0,0,0
1483660800,1/6/2017 0:00,XRP/USD,0,0,0,0,0,0
1483574400,1/5/2017 0:00,XRP/USD,0,0,0,0,0,0
1483488000,1/4/2017 0:00,XRP/USD,0,0,0,0,0,0
1483401600,1/3/2017 0:00,XRP/USD,0,0,0,0,0,0
1483315200,1/2/2017 0:00,XRP/USD,0,0,0,0,0,0
1483228800,1/1/2017 0:00,XRP/USD,0,0,0,0,0,0
1483142400,12/31/2016 0:00,XRP/USD,0,0,0,0,0,0
1483056000,12/30/2016 0:00,XRP/USD,0,0,0,0,0,0
1482969600,12/29/2016 0:00,XRP/USD,0,0,0,0,0,0
1482883200,12/28/2016 0:00,XRP/USD,0,0,0,0,0,0
1482796800,12/27/2016 0:00,XRP/USD,0,0,0,0,0,0
1482710400,12/26/2016 0:00,XRP/USD,0,0,0,0,0,0
1482624000,12/25/2016 0:00,XRP/USD,0,0,0,0,0,0
1482537600,12/24/2016 0:00,XRP/USD,0,0,0,0,0,0
1482451200,12/23/2016 0:00,XRP/USD,0,0,0,0,0,0
1482364800,12/22/2016 0:00,XRP/USD,0,0,0,0,0,0
1482278400,12/21/2016 0:00,XRP/USD,0,0,0,0,0,0
1482192000,12/20/2016 0:00,XRP/USD,0,0,0,0,0,0
1482105600,12/19/2016 0:00,XRP/USD,0,0,0,0,0,0
1482019200,12/18/2016 0:00,XRP/USD,0,0,0,0,0,0
1481932800,12/17/2016 0:00,XRP/USD,0,0,0,0,0,0
1481846400,12/16/2016 0:00,XRP/USD,0,0,0,0,0,0
1481760000,12/15/2016 0:00,XRP/USD,0,0,0,0,0,0
1481673600,12/14/2016 0:00,XRP/USD,0,0,0,0,0,0
1481587200,12/13/2016 0:00,XRP/USD,0,0,0,0,0,0
1481500800,12/12/2016 0:00,XRP/USD,0,0,0,0,0,0
1481414400,12/11/2016 0:00,XRP/USD,0,0,0,0,0,0
1481328000,12/10/2016 0:00,XRP/USD,0,0,0,0,0,0
1481241600,12/9/2016 0:00,XRP/USD,0,0,0,0,0,0
1481155200,12/8/2016 0:00,XRP/USD,0,0,0,0,0,0
1481068800,12/7/2016 0:00,XRP/USD,0,0,0,0,0,0
1480982400,12/6/2016 0:00,XRP/USD,0,0,0,0,0,0
1480896000,12/5/2016 0:00,XRP/USD,0,0,0,0,0,0
1480809600,12/4/2016 0:00,XRP/USD,0,0,0,0,0,0
1480723200,12/3/2016 0:00,XRP/USD,0,0,0,0,0,0
1480636800,12/2/2016 0:00,XRP/USD,0,0,0,0,0,0
1480550400,12/1/2016 0:00,XRP/USD,0,0,0,0,0,0
1480464000,11/30/2016 0:00,XRP/USD,0,0,0,0,0,0
1480377600,11/29/2016 0:00,XRP/USD,0,0,0,0,0,0
1480291200,11/28/2016 0:00,XRP/USD,0,0,0,0,0,0
1480204800,11/27/2016 0:00,XRP/USD,0,0,0,0,0,0
1480118400,11/26/2016 0:00,XRP/USD,0,0,0,0,0,0
1480032000,11/25/2016 0:00,XRP/USD,0,0,0,0,0,0
1479945600,11/24/2016 0:00,XRP/USD,0,0,0,0,0,0
1479859200,11/23/2016 0:00,XRP/USD,0,0,0,0,0,0
1479772800,11/22/2016 0:00,XRP/USD,0,0,0,0,0,0
1479686400,11/21/2016 0:00,XRP/USD,0,0,0,0,0,0
1479600000,11/20/2016 0:00,XRP/USD,0,0,0,0,0,0
1479513600,11/19/2016 0:00,XRP/USD,0,0,0,0,0,0
1479427200,11/18/2016 0:00,XRP/USD,0,0,0,0,0,0
1479340800,11/17/2016 0:00,XRP/USD,0,0,0,0,0,0
1479254400,11/16/2016 0:00,XRP/USD,0,0,0,0,0,0
1479168000,11/15/2016 0:00,XRP/USD,0,0,0,0,0,0
1479081600,11/14/2016 0:00,XRP/USD,0,0,0,0,0,0
1478995200,11/13/2016 0:00,XRP/USD,0,0,0,0,0,0
1478908800,11/12/2016 0:00,XRP/USD,0,0,0,0,0,0
1478822400,11/11/2016 0:00,XRP/USD,0,0,0,0,0,0
1478736000,11/10/2016 0:00,XRP/USD,0,0,0,0,0,0
1478649600,11/9/2016 0:00,XRP/USD,0,0,0,0,0,0
1478563200,11/8/2016 0:00,XRP/USD,0,0,0,0,0,0
1478476800,11/7/2016 0:00,XRP/USD,0,0,0,0,0,0
1478390400,11/6/2016 0:00,XRP/USD,0,0,0,0,0,0
1478304000,11/5/2016 0:00,XRP/USD,0,0,0,0,0,0
1478217600,11/4/2016 0:00,XRP/USD,0,0,0,0,0,0
1478131200,11/3/2016 0:00,XRP/USD,0,0,0,0,0,0
1478044800,11/2/2016 0:00,XRP/USD,0,0,0,0,0,0
1477958400,11/1/2016 0:00,XRP/USD,0,0,0,0,0,0
1477872000,10/31/2016 0:00,XRP/USD,0,0,0,0,0,0
1477785600,10/30/2016 0:00,XRP/USD,0,0,0,0,0,0
1477699200,10/29/2016 0:00,XRP/USD,0,0,0,0,0,0
1477612800,10/28/2016 0:00,XRP/USD,0,0,0,0,0,0
1477526400,10/27/2016 0:00,XRP/USD,0,0,0,0,0,0
1477440000,10/26/2016 0:00,XRP/USD,0,0,0,0,0,0
1477353600,10/25/2016 0:00,XRP/USD,0,0,0,0,0,0
1477267200,10/24/2016 0:00,XRP/USD,0,0,0,0,0,0
1477180800,10/23/2016 0:00,XRP/USD,0,0,0,0,0,0
1477094400,10/22/2016 0:00,XRP/USD,0,0,0,0,0,0
1477008000,10/21/2016 0:00,XRP/USD,0,0,0,0,0,0
1476921600,10/20/2016 0:00,XRP/USD,0,0,0,0,0,0
1476835200,10/19/2016 0:00,XRP/USD,0,0,0,0,0,0
1476748800,10/18/2016 0:00,XRP/USD,0,0,0,0,0,0
1476662400,10/17/2016 0:00,XRP/USD,0,0,0,0,0,0
1476576000,10/16/2016 0:00,XRP/USD,0,0,0,0,0,0
1476489600,10/15/2016 0:00,XRP/USD,0,0,0,0,0,0
1476403200,10/14/2016 0:00,XRP/USD,0,0,0,0,0,0
1476316800,10/13/2016 0:00,XRP/USD,0,0,0,0,0,0
1476230400,10/12/2016 0:00,XRP/USD,0,0,0,0,0,0
1476144000,10/11/2016 0:00,XRP/USD,0,0,0,0,0,0
1476057600,10/10/2016 0:00,XRP/USD,0,0,0,0,0,0
1475971200,10/9/2016 0:00,XRP/USD,0,0,0,0,0,0
1475884800,10/8/2016 0:00,XRP/USD,0,0,0,0,0,0
1475798400,10/7/2016 0:00,XRP/USD,0,0,0,0,0,0
1475712000,10/6/2016 0:00,XRP/USD,0,0,0,0,0,0
1475625600,10/5/2016 0:00,XRP/USD,0,0,0,0,0,0
1475539200,10/4/2016 0:00,XRP/USD,0,0,0,0,0,0
1475452800,10/3/2016 0:00,XRP/USD,0,0,0,0,0,0
1475366400,10/2/2016 0:00,XRP/USD,0,0,0,0,0,0
1475280000,10/1/2016 0:00,XRP/USD,0,0,0,0,0,0
1475193600,9/30/2016 0:00,XRP/USD,0,0,0,0,0,0
1475107200,9/29/2016 0:00,XRP/USD,0,0,0,0,0,0
1475020800,9/28/2016 0:00,XRP/USD,0,0,0,0,0,0
1474934400,9/27/2016 0:00,XRP/USD,0,0,0,0,0,0
1474848000,9/26/2016 0:00,XRP/USD,0,0,0,0,0,0
1474761600,9/25/2016 0:00,XRP/USD,0,0,0,0,0,0
1474675200,9/24/2016 0:00,XRP/USD,0,0,0,0,0,0
1474588800,9/23/2016 0:00,XRP/USD,0,0,0,0,0,0
1474502400,9/22/2016 0:00,XRP/USD,0,0,0,0,0,0
1474416000,9/21/2016 0:00,XRP/USD,0,0,0,0,0,0
1474329600,9/20/2016 0:00,XRP/USD,0,0,0,0,0,0
1474243200,9/19/2016 0:00,XRP/USD,0,0,0,0,0,0
1474156800,9/18/2016 0:00,XRP/USD,0,0,0,0,0,0
1474070400,9/17/2016 0:00,XRP/USD,0,0,0,0,0,0
1473984000,9/16/2016 0:00,XRP/USD,0,0,0,0,0,0
1473897600,9/15/2016 0:00,XRP/USD,0,0,0,0,0,0
1473811200,9/14/2016 0:00,XRP/USD,0,0,0,0,0,0
1473724800,9/13/2016 0:00,XRP/USD,0,0,0,0,0,0
1473638400,9/12/2016 0:00,XRP/USD,0,0,0,0,0,0
1473552000,9/11/2016 0:00,XRP/USD,0,0,0,0,0,0
1473465600,9/10/2016 0:00,XRP/USD,0,0,0,0,0,0
1473379200,9/9/2016 0:00,XRP/USD,0,0,0,0,0,0
1473292800,9/8/2016 0:00,XRP/USD,0,0,0,0,0,0
1473206400,9/7/2016 0:00,XRP/USD,0,0,0,0,0,0
1473120000,9/6/2016 0:00,XRP/USD,0,0,0,0,0,0
1473033600,9/5/2016 0:00,XRP/USD,0,0,0,0,0,0
1472947200,9/4/2016 0:00,XRP/USD,0,0,0,0,0,0
1472860800,9/3/2016 0:00,XRP/USD,0,0,0,0,0,0
1472774400,9/2/2016 0:00,XRP/USD,0,0,0,0,0,0
1472688000,9/1/2016 0:00,XRP/USD,0,0,0,0,0,0
1472601600,8/31/2016 0:00,XRP/USD,0,0,0,0,0,0
1472515200,8/30/2016 0:00,XRP/USD,0,0,0,0,0,0
1472428800,8/29/2016 0:00,XRP/USD,0,0,0,0,0,0
1472342400,8/28/2016 0:00,XRP/USD,0,0,0,0,0,0
1472256000,8/27/2016 0:00,XRP/USD,0,0,0,0,0,0
1472169600,8/26/2016 0:00,XRP/USD,0,0,0,0,0,0
1472083200,8/25/2016 0:00,XRP/USD,0,0,0,0,0,0
1471996800,8/24/2016 0:00,XRP/USD,0,0,0,0,0,0
1471910400,8/23/2016 0:00,XRP/USD,0,0,0,0,0,0
1471824000,8/22/2016 0:00,XRP/USD,0,0,0,0,0,0
1471737600,8/21/2016 0:00,XRP/USD,0,0,0,0,0,0
1471651200,8/20/2016 0:00,XRP/USD,0,0,0,0,0,0
1471564800,8/19/2016 0:00,XRP/USD,0,0,0,0,0,0
1471478400,8/18/2016 0:00,XRP/USD,0,0,0,0,0,0
1471392000,8/17/2016 0:00,XRP/USD,0,0,0,0,0,0
1471305600,8/16/2016 0:00,XRP/USD,0,0,0,0,0,0
1471219200,8/15/2016 0:00,XRP/USD,0,0,0,0,0,0
1471132800,8/14/2016 0:00,XRP/USD,0,0,0,0,0,0
1471046400,8/13/2016 0:00,XRP/USD,0,0,0,0,0,0
1470960000,8/12/2016 0:00,XRP/USD,0,0,0,0,0,0
1470873600,8/11/2016 0:00,XRP/USD,0,0,0,0,0,0
